code|code_type|name|latitude|longitude
PAD|iata|Paderborn/Lippstadt|51.6141|8.6163
PAE|iata|EVERETT/SNOHOMISH CO|47.9063|-122.2816
PAG|iata|Pagadian|7.83|123.475
PAH|iata|Paducah|37.0603|-88.773
PAI|iata|Pailin|12.85|102.583
PAJ|iata|PARACHINAR|33.9|70.0714
PAK|iata|PAKSE AIRFIELD|15.1333|105.7833
PAL|iata|PALANQUERO / GERMAN OLANO|5.4833|-74.6567
PAM|iata|PANAMA CITY/TYNDALL AFB|30.07|-85.5765
PAN|iata|PATTANI|6.7856|101.1536
PAP|iata|Port au Prince|18.5792|-72.2956
PAS|iata|Paros|37.0133|25.1267
PAT|iata|Patna|25.5936|85.0919
PAV|iata|PAULO ALFONSO|-9.4019|-38.2539
PAZ|iata|Poza Rica|20.6021|-97.4606
PBB|iata|PARNAIBA/PREF DR JOAO S. FILHO|-2.8939|-41.7325
PBC|iata|Puebla|19.1581|-98.3715
PBD|iata|Porbandar|21.6504|69.6586
PBF|iata|PINE BLUFF - GRIDER FLD|34.1731|-91.9356
PBG|iata|Plattsburgh|44.6509|-73.4681
PBH|iata|Paro|27.4031|89.4258
PBI|iata|West Palm Beach International Apt|26.6832|-80.0956
PBJ|iata|Paama|-16.439|168.257
PBL|iata|PUERTO CABELLO|10.4833|-68.0667
PBM|iata|Paramaribo Johan A Pengel Apt|5.4557|-55.2008
PBO|iata|Paraburdoo|-23.1717|117.745
PBP|iata|Punta Islita|9.8561|-85.3708
PBQ|iata|PIMENTA BUENO|-11.6414|-61.1806
PBR|iata|PUERTO BARRIOS|15.7367|-88.595
PBU|iata|Putao|16.8944|97.6744
PCA|iata|Portage Creek|58.9065|-157.7141
PCE|iata|Painter Creek|57.1539|-157.3969
PCL|iata|Pucallpa|-8.3779|-74.5742
PCP|iata|PRINCIPE|1.6672|7.4114
PCR|iata|Puerto Carreno|6.1875|-67.4967
PCS|iata|PICOS|-7.065|-41.5189
PDA|iata|Puerto Inirida|3.8527|-67.9061
PDB|iata|Pedro Bay|59.7896|-154.1238
PDF|iata|PRADO|-17.35|-39.2167
PDG|iata|Padang|-0.7883|100.2864
PDK|iata|ATLANTA/DE KALB-PEACHTREE|33.8756|-84.302
PDL|iata|Ponta Delgada|37.7419|-25.6978
PDP|iata|Punta Del Este|-34.8583|-55.0917
PDS|iata|Piedras Negras|28.6283|-100.5361
PDT|iata|Pendleton|45.6951|-118.8414
PDV|iata|Plovdiv|42.0672|24.8506
PDX|iata|Portland|45.5887|-122.5975
PEC|iata|Pelican|57.9552|-136.2363
PED|iata|Pardubice|50.0133|15.7386
PEE|iata|Perm|57.9167|56.0267
PEG|iata|Perugia|43.0983|12.5111
PEH|iata|PEHUAJO/COMODORE PEDRO ZANNI|-35.8411|-61.8575
PEI|iata|Pereira|4.8128|-75.7394
PEK|iata|Beijing Capital Intl Apt|40.0733|116.595
PEM|iata|Puerto Maldonado|-12.6222|-69.2222
PEN|iata|Penang|5.2972|100.2767
PER|iata|Perth|-31.94|115.9667
PES|iata|Petrozavodsk|61.885|34.1567
PET|iata|Pelotas|-31.7161|-52.3311
PEU|iata|Puerto Lempira|15.2622|-83.7812
PEW|iata|Peshawar|33.9939|71.5146
PEX|iata|Pechora|65.1217|57.13
PEZ|iata|Penza|53.11|45.0233
PFB|iata|Passo Fundo|-28.2447|-52.3281
PFN|iata|PANAMA CITY/BAY COUNTY|30.2121|-85.6828
PFO|iata|Paphos|34.7194|32.4847
PFQ|iata|Parsabad|39.6503|47.9142
PFR|iata|ILEBO|-4.3167|20.6
PGA|iata|Page|36.9261|-111.4484
PGD|iata|Punta Gorda|26.9196|-81.9906
PGF|iata|Perpignan|42.7408|2.8697
PGG|iata|NOVO PROGRESSO/CACHIMBO|-9.3367|-54.9647
PGH|iata|PANTNAGAR/NAINITAL|29.0321|78.4725
PGK|iata|Pangkalpinang|-2.163|106.14
PGM|iata|Port Graham|59.3483|-151.8315
PGU|iata|Asaloyeh|27.4811|52.6
PGV|iata|Greenville|35.6352|-77.3853
PGX|iata|Perigueux|45.1975|0.8153
PGZ|iata|PONTA GROSSA|-25.1872|-50.1439
PHC|iata|Port Harcourt|5.0156|6.9495
PHE|iata|Port Hedland|-20.3792|118.6253
PHF|iata|Newport News|37.1319|-76.493
PHG|iata|Port Harcourt City|4.85|7.0167
PHI|iata|PINHEIRO|-2.4833|-45.0667
PHL|iata|Philadelphia International Apt|39.8719|-75.2411
PHN|iata|PORT HURON - ST CLAIRE CO INTL|42.911|-82.5289
PHO|iata|Point Hope|68.3488|-166.7994
PHP|iata|PHILIP|44.0486|-101.5991
PHR|iata|Pacific Harbour / Deuba|-18.257|178.068
PHS|iata|Phitsanulok|16.7861|100.2781
PHT|iata|PARIS - EDGAR COUNTY|39.7002|-87.6696
PHW|iata|Phalaborwa|-23.9372|31.1554
PHX|iata|Phoenix Sky Harbor Intl Apt|33.4342|-112.0115
PIA|iata|Peoria|40.6642|-89.6933
PIB|iata|Laurel Hattiesburg-Laurel Regional Apt|31.4671|-89.3371
PIE|iata|Tampa St Petersbrg-Clearwater Intl Apt|27.9101|-82.6873
PIF|iata|PINGTUNG/NORTH AIRPORT|22.6917|120.4583
PIH|iata|Pocatello|42.9098|-112.5959
PIK|iata|Glasgow Prestwick Apt|55.5094|-4.5944
PIN|iata|Parintins|-2.6658|-56.7822
PIO|iata|PISCO INTL|-13.7448|-76.2204
PIP|iata|Pilot Point Airport|57.5804|-157.572
PIR|iata|Pierre|44.3827|-100.286
PIS|iata|Poitiers Biard Airport|46.5875|0.3067
PIT|iata|Pittsburgh International Apt|40.4915|-80.2329
PIU|iata|Piura|-5.2022|-80.6142
PIW|iata|PIKWITONEI|55.5889|-97.1642
PIX|iata|Pico Island|38.5543|-28.4413
PIZ|iata|Point Lay|69.7329|-163.0053
PJA|iata|Pajala|67.2458|23.0689
PJC|iata|PEDR J.CABALERO/AUGUSTO FUSTER|-22.6417|-55.8317
PJG|iata|Panjgur|26.9509|64.1391
PJM|iata|Puerto Jimenez|8.5356|-83.2997
PKA|iata|Napaskiak|60.7029|-161.7783
PKB|iata|Parkersburg/Marietta|39.3451|-81.4392
PKC|iata|Petropavlovsk|53.17|158.4517
PKD|iata|PARK RAPIDS MUNI - KONSHOK FLD|46.9006|-95.0731
PKE|iata|Parkes|-33.1328|148.2403
PKG|iata|Pangkor|4.25|100.55
PKK|iata|Pakokku|21.333|95.1
PKN|iata|Pangkalanbun|-2.7044|111.6706
PKO|iata|PARAKOU|9.3572|2.6092
PKR|iata|Pokhara|28.1999|83.9815
PKU|iata|Pekanbaru|0.455|101.4433
PKV|iata|PSKOV|57.785|28.3983
PKW|iata|SELEBI-PHIKWE|-22.0556|27.8203
PKY|iata|Palangkaraya|-2.2267|113.9442
PKZ|iata|Pakse|15.1306|105.7814
PLB|iata|PLATTSBURG|44.6875|-73.5245
PLD|iata|Playa S�mara|10.25|-85.417
PLH|iata|PLYMOUTH|50.4228|-4.1058
PLI|iata|PALM ISLAND|-18.755|146.5817
PLJ|iata|Placencia|16.533|-88.35
PLL|iata|MANAUS/PONTA PELADA|-3.1458|-59.9842
PLM|iata|Palembang|-2.9006|104.7
PLN|iata|Pellston|45.5709|-84.7967
PLO|iata|Port Lincoln|-34.6069|135.8789
PLQ|iata|Klaipeda/Palanga|55.9732|21.0939
PLS|iata|Providenciales|21.7736|-72.2659
PLU|iata|Belo Horizonte Pampulha Apt|-19.8519|-43.9506
PLW|iata|Palu|-0.9167|119.9103
PLX|iata|Semey|50.3514|80.2344
PLZ|iata|Port Elizabeth|-33.99|25.6103
PMA|iata|PEMBA/CHAKE CHAKE|-5.2548|39.8094
PMC|iata|Puerto Montt|-41.4319|-73.0928
PMD|iata|PALMDALE RGNL/USAF PLANT 42|34.6294|-118.0846
PMF|iata|Milan Parma Apt|44.8222|10.2953
PMG|iata|PONTA PORA/INTL|-22.5497|-55.7025
PMI|iata|Palma De Mallorca|39.5517|2.7388
PMK|iata|Palm Island|-18.7553|146.5814
PML|iata|Port Moller|56.006|-160.5608
PMO|iata|Palermo|38.1819|13.0994
PMR|iata|Palmerston North|-40.3206|175.6169
PMS|iata|PALMYRA|34.55|38.3
PMV|iata|Porlamar|10.9158|-63.965
PMW|iata|Palmas|-10.2944|-48.3628
PMY|iata|Puerto Madryn|-42.75|-65.1
PMZ|iata|Palmar|8.951|-83.4686
PNA|iata|Pamplona|42.77|-1.6463
PNB|iata|PORTO NATIONAL|-10.7167|-48.3997
PNC|iata|PONCA CITY RGNL|36.732|-97.0998
PND|iata|Punta Gorda|16.1|-88.8
PNE|iata|NORTHEAST PHILADELPHIA|40.0819|-75.0106
PNG|iata|PARANAGUA|-25.54|-48.5306
PNH|iata|Phnom Penh|11.5483|104.8533
PNI|iata|Pohnpei|6.9851|158.209
PNK|iata|Pontianak|-0.1478|109.4039
PNL|iata|Pantelleria|36.8133|11.9608
PNP|iata|Popondetta|-8.8075|148.3149
PNQ|iata|Pune|18.5833|73.9333
PNR|iata|Pointe-Noire|-4.8147|11.8864
PNS|iata|Pensacola Municipal Apt|30.4734|-87.1864
PNT|iata|PUERTO NATALES/TTE.J.GALLARDO|-51.6725|-72.5258
PNY|iata|Pondicherry|11.9667|79.8167
PNZ|iata|Petrolina|-9.3667|-40.5664
POA|iata|Porto Alegre|-29.9939|-51.1711
POB|iata|FAYETTEVILLE/POPE AFB|35.1708|-79.0145
POD|iata|Podor|16.683|-14.967
POF|iata|POPLAR BLUFF MUNI|36.7739|-90.3248
POG|iata|Port Gentil|-0.7192|8.7514
POI|iata|Potosi|-19.5414|-65.7211
POJ|iata|Patos De Minas|-18.6717|-46.4908
POL|iata|Pemba|-12.9833|40.5167
POM|iata|Port Moresby|-9.4415|147.2205
POO|iata|POCOS DE CALDAS|-21.8372|-46.5656
POP|iata|Puerto Plata|19.7578|-70.5699
POR|iata|Pori|61.4614|21.7978
POS|iata|Port of Spain|10.5953|-61.3372
POT|iata|PORT ANTONIO/KEN JONES|18.1967|-76.5361
POU|iata|POUGHKEEPSIE - DUTCHESS CO|41.6266|-73.8842
POW|iata|PORTOROZ/INTL|45.4734|13.615
POX|iata|PONTOISE/CORMEILLES EN VEXIN|49.0967|2.0408
POZ|iata|Poznan|52.421|16.8263
PPB|iata|President Prudente|-22.1778|-51.4183
PPE|iata|Puerto Penasco|31.3519|-113.5257
PPG|iata|Pago Pago|-14.331|-170.7094
PPI|iata|PORT PIRIE|-33.2389|137.995
PPK|iata|Petropavlovsk|54.7744|69.185
PPL|iata|Phaplu|27.517|86.6
PPN|iata|Popayan|2.4544|-76.6089
PPP|iata|Proserpine|-20.495|148.5514
PPQ|iata|Paraparaumu|-40.9047|174.9892
PPS|iata|Puerto Princesa|9.7421|118.7587
PPT|iata|Tahiti|-17.5567|-149.6114
PPV|iata|Port Protection|56.3288|-133.6101
PPW|iata|Papa Westray|59.3517|-2.9003
PPY|iata|POUSO ALEGRE|-22.2883|-45.9189
PQC|iata|Phuquoc|10.2236|103.9664
PQI|iata|Presque Isle|46.6883|-68.045
PQQ|iata|Port Macquarie|-31.4378|152.8636
PQS|iata|Pilot Station|61.9346|-162.8996
PRA|iata|PARANA/GENERAL URQUIZA|-31.7792|-60.4672
PRB|iata|PASO ROBLES MUNI|35.6729|-120.6271
PRC|iata|Prescott|34.6545|-112.4196
PRG|iata|Prague Ruzyne|50.1008|14.26
PRH|iata|Phrae|18.1286|100.1667
PRI|iata|Praslin Island|-4.3192|55.6916
PRM|iata|PORTIMAO|37.1499|-8.584
PRN|iata|Pristina|42.5728|21.0358
PRQ|iata|Presidencia Roque S�enz Pe�a|-26.7565|-60.4931
PRS|iata|Parasi|-9.6417|161.4253
PRU|iata|PYAY|18.8239|95.2697
PRV|iata|PREROV|49.4259|17.4048
PSA|iata|Pisa|43.6827|10.3955
PSC|iata|Pasco|46.2646|-119.119
PSD|iata|PORT SAID|31.2794|32.24
PSE|iata|Ponce|18.0083|-66.563
PSF|iata|PITTSFIELD PENSTONE MUNI|39.6389|-90.7784
PSG|iata|Petersburg|56.8017|-132.9453
PSI|iata|PASNI|25.2903|63.3444
PSJ|iata|Poso|-1.4168|120.6577
PSL|iata|PERTH/SCONE|56.4392|-3.3722
PSM|iata|PORTSMOUTH INTL AT PEASE|43.078|-70.8233
PSO|iata|Pasto|1.3967|-77.2911
PSP|iata|Palm Springs Municipal Apt|33.8296|-116.5067
PSR|iata|Pescara|42.4372|14.1872
PSS|iata|Posadas|-27.3858|-55.9706
PSU|iata|Putussibau|0.8356|112.9371
PSW|iata|PASSOS|-20.7328|-46.6592
PSX|iata|PALACIOS MUNI|28.7275|-96.251
PSZ|iata|Puerto Suarez|-18.9806|-57.8228
PTA|iata|Port Alsworth|60.2043|-154.3189
PTF|iata|Malolo Lailai Island|-17.7779|177.1967
PTG|iata|Polokwane|-23.8453|29.4585
PTH|iata|Port Heiden|56.9591|-158.6334
PTJ|iata|Portland|-38.3183|141.4717
PTK|iata|PONTIAC OAKLAND COUNTY INTL|42.6655|-83.4201
PTO|iata|PATO BRANCO|-26.2172|-52.6936
PTP|iata|Pointe-a-Pitre|16.2642|-61.5258
PTQ|iata|PORTO DE MOZ|-1.7389|-52.2444
PTU|iata|Platinum|59.0114|-161.8197
PTY|iata|Panama City Tocumen International|9.0714|-79.3833
PTZ|iata|SHELL MERA/RIO AMAZONAS|-1.5053|-78.0628
PUB|iata|Pueblo|38.29|-104.4967
PUC|iata|PRICE - CARBON COUNTY|39.6139|-110.7514
PUD|iata|PUERTO DESEADO|-47.7336|-65.9164
PUE|iata|Puerto Obaldia|8.667|-77.417
PUF|iata|Pau|43.38|-0.4186
PUG|iata|Port Augusta|-32.5403|137.7167
PUJ|iata|Punta Cana|18.5674|-68.3634
PUM|iata|Pomala|-3.667|119.8
PUQ|iata|Punta Arenas|-53.0036|-70.8539
PUS|iata|Busan|35.1806|128.9381
PUU|iata|Puerto Asis|0.505|-76.5008
PUV|iata|POUM MALABOU|-20.2892|164.0994
PUW|iata|Pullman|46.7439|-117.1096
PUY|iata|Pula|44.8935|13.9222
PUZ|iata|PUERTO CABEZAS|14.0462|-83.3877
PVA|iata|Providencia|13.3569|-81.3583
PVC|iata|Provincetown|42.072|-70.2214
PVD|iata|Providence|41.724|-71.4282
PVG|iata|Shanghai Pudong International Apt|31.1417|121.79
PVH|iata|Porto Velho|-8.7136|-63.9028
PVI|iata|PARANAVAI|-23.0911|-52.4839
PVK|iata|Preveza/Lefkada|38.9261|20.7667
PVO|iata|PORTOVIEJO/REALES TAMARINDOS|-1.0417|-80.4722
PVR|iata|Puerto Vallarta|20.68|-105.2542
PVS|iata|PROVIDENIYA BAY|64.3783|-173.2467
PVU|iata|Provo|40.2192|-111.7234
PWA|iata|OKLAHOMA CITY - WILEY POST|35.5342|-97.6471
PWE|iata|Pevek|69.7833|170.595
PWK|iata|Chicago/Prospect Heights/Wheeling|42.1142|-87.9015
PWM|iata|Portland|43.6462|-70.3093
PWQ|iata|Pavlodar|52.195|77.0739
PXM|iata|Puerto Escondido|15.8769|-97.0891
PXO|iata|Porto Santo|33.0708|-16.3497
PXU|iata|Pleiku|14.0025|108.0242
PYC|iata|Playon Chico|8.617|-79.733
PYH|iata|Puerto Ayacucho|5.6|-67.6
PYJ|iata|Polyarny|66.4|112.0333
PYR|iata|ANDRAVIDA|37.9253|21.2914
PYY|iata|Pai|19.3667|98.4333
PZB|iata|Pietermaritzburg|-29.65|30.4
PZE|iata|Penzance|50.128|-5.518
PZH|iata|Zhob|31.3583|69.4639
PZI|iata|Panzhihua|26.5423|101.7985
PZO|iata|Puerto Ordaz|8.2883|-62.7603
PZQ|iata|PRESQUE ISLE COUNTY AIRPORT|45.4071|-83.8129
PZU|iata|Port Sudan|19.4336|37.2341
PZY|iata|PIESTANY|48.625|17.8286
QAK|iata|BARBACENA/MAJ BRIG D.BORGES|-21.2642|-43.7628
QAM|iata|AMIENS/GLISY|49.8731|2.3869
QAQ|iata|L'AQUILA|42.3806|13.3103
QAR|iata|ARNHEIM/DEELEN|52.0597|5.8722
QAS|iata|ECH CHELIFF|36.2167|1.3333
QAU|iata|BEBEDOURO|-20.8967|-48.4808
QBC|iata|Bella Coola|52.3875|-126.5958
QBQ|iata|BESANCON/LA VEZE|47.2053|6.0806
QBX|iata|SOBRAL|-3.6781|-40.3364
QCJ|iata|BOTUCATU|-22.9361|-48.4669
QDC|iata|DRACENA|-21.4606|-51.6061
QDU|iata|XXX|51.2075|6.7733
QDV|iata|JUNDIAI|-23.1811|-46.9431
QEF|iata|EGELSBACH|49.9608|8.6415
QFB|iata|Freiburg Stn. (DE)|48.01|7.82
QFD|iata|BOUFARIK/AIR FORCE BASE|36.5458|2.8761
QFN|iata|Narsaq Kujalleq Heliport|60.0036|-44.6536
QFO|iata|DUXFORD|52.0908|0.1319
QFR|iata|FROSINONE|41.6467|13.2989
QFZ|iata|SAARBRUCKEN/TRAIN STATION|49.2146|7.1095
QGA|iata|GUAIRA|-24.0792|-54.1875
QGC|iata|LENCOIS PAULISTA|-22.5761|-48.7758
QGP|iata|GARANHUNS|-8.8558|-36.5297
QGU|iata|GIFU|35.3943|136.8695
QGY|iata|GYOER-PER|47.6246|17.8138
QGZ|iata|LA GOMERA|28.0296|-17.2146
QHB|iata|PIRACICABA|-22.71|-47.6189
QHP|iata|TAUBATE/MIL AD|-23.0389|-45.5161
QIE|iata|ISTRES/LE TUBE|43.5225|4.9242
QIG|iata|IGUATU|-6.3475|-39.2983
QIT|iata|ITAPETINGA|-15.2433|-40.2756
QJB|iata|JUBAIL/NAVAL BASE|27.039|49.4051
QJY|iata|Kolobrzeg Bus (PL)|54.1866|15.5572
QJZ|iata|Nantes Rail (FR)|47.1667|-1.6167
QKC|iata|KARAJ-PAYAM|35.7797|50.8228
QKL|iata|COLOGNE/TRAIN STATION|50.8659|7.1427
QLA|iata|LASHAM|51.1883|-1.03
QLF|iata|LAHTI-VESIVEHMAA|61.1442|25.6931
QLR|iata|MONTE REAL-AIR BASE NR 5|39.8284|-8.8874
QLT|iata|LATINA|41.5456|12.9092
QLU|iata|LUBIN|51.423|16.1962
QLY|iata|PRATICA DI MARE|41.6667|12.4667
QMJ|iata|MASJED SOLEIMAN|32.0022|49.2686
QNS|iata|PORTO ALEGRE/CANOAS|-29.9467|-51.145
QNX|iata|MACON/CHARNAY|46.2958|4.7958
QOE|iata|NOERVENICH|50.8283|6.6582
QOJ|iata|SAO BORJA|-28.5025|-56.0322
QOW|iata|Owerri|5.4271|7.206
QPA|iata|PADOVA|45.3953|11.8483
QPG|iata|SINGAPORE PAYA LEBAR|1.3606|103.9094
QPJ|iata|PECS/POGANY|45.9892|18.2421
QPM|iata|OPOLE/KAMIEN SLASKI|50.5291|18.0852
QPS|iata|PIRACUNUNGA/CAMPO FONTENELLE|-21.985|-47.335
QPZ|iata|PIACENZA|44.9138|9.7205
QQC|iata|ESFAHAN/BADR AFB|32.62|51.6903
QQK|iata|TESSALIT|20.2461|0.9808
QQO|iata|ELEFSIS AB|38.0694|23.5542
QQQ|iata|VIDSEL|65.8753|20.15
QRA|iata|JOHANNESBURG/RAND|-26.2414|28.1517
QRC|iata|RANCAGUA/DE LA INDEPENDENCIA|-34.1667|-70.7833
QRE|iata|CARAZINHO|-28.3208|-52.815
QRM|iata|NARROMINE|-32.2194|148.2314
QRO|iata|Queretaro|20.6174|-100.1857
QRW|iata|Warri|5.5961|5.8178
QRZ|iata|RESENDE|-22.4781|-44.4811
QSA|iata|SABADELL|41.5209|2.105
QSC|iata|SAO CARLOS/FRANCISCO P.LOPES|-21.875|-47.9028
QSF|iata|Setif|36.1781|5.3245
QSJ|iata|SAO JOAO DEL REI|-21.0858|-44.2258
QSR|iata|SALERNO PONTECAGNANO|40.6211|14.9133
QTK|iata|ROTHENBURG/OBERLAUSITZ|51.3644|14.9519
QTL|iata|CARATINGA/UBAPORANGA|-19.7247|-42.1106
QUB|iata|Ubari|26.5675|12.8231
QUO|iata|Uyo|5.0507|7.9344
QUS|iata|GUSAU|12.1833|6.7
QUT|iata|UTSUNOMIYA|36.5132|139.8656
QUV|iata|Aappilattoq Nanortalik Heliport|60.1519|-44.2881
QUW|iata|Ammassivik Heliport|60.5969|-45.3839
QVB|iata|UNIAO DA VITORIA|-26.2317|-51.0689
QVP|iata|AVARE/ARANDU|-23.0925|-48.9836
QWU|iata|Wuerzburg Stn. DE|49.8011|9.9375
QXB|iata|AIX-LES MILLES|43.5017|5.3708
QXG|iata|Angers Rail (FR)|47.48|-0.6
QXW|iata|ALFENAS|-21.4311|-45.9325
QYR|iata|TROYES/BARBEREY|48.3217|4.0167
QYS|iata|YASOUJ|30.6969|51.55
QYX|iata|UPPSALA|59.9008|17.5958
QZD|iata|SZEGED|46.2486|20.0907
RAB|iata|Rabaul|-4.3405|152.3797
RAE|iata|Arar|30.9066|41.1383
RAH|iata|Rafha|29.6263|43.4907
RAI|iata|Praia|14.9411|-23.4847
RAJ|iata|Rajkot|22.3095|70.7794
RAK|iata|Marrakech|31.6086|-8.0408
RAL|iata|RIVERSIDE MUN|33.9517|-117.445
RAO|iata|Ribeirao Preto|-21.1364|-47.7767
RAP|iata|Rapid City Regional Apt|44.0453|-103.0575
RAR|iata|Rarotonga Island|-21.2006|-159.7906
RAS|iata|Rasht|37.3233|49.6178
RAT|iata|RADUZHNY|62.1583|77.33
RBA|iata|Rabat|34.0475|-6.7483
RBB|iata|BORBA|-4.4083|-59.5972
RBH|iata|Brooks Lodge|58.55|-155.8
RBL|iata|RED BLUFF MUNI|40.1506|-122.2523
RBM|iata|STRAUBING|48.901|12.5182
RBQ|iata|Rurrenabaque|-14.4275|-67.4981
RBR|iata|Rio Branco|-9.8689|-67.8981
RBV|iata|Ramata|-8.15|157.637
RBX|iata|Rumbek|6.84|29.65
RBY|iata|Ruby|64.7272|-155.4699
RCA|iata|ELLSWORTH AFB/RAPID CITY|44.145|-103.1034
RCB|iata|Richards Bay|-28.7402|32.0934
RCE|iata|Roche Harbor|48.6123|-123.1385
RCH|iata|Riohacha|11.5236|-72.9272
RCL|iata|Redcliffe|-15.472|167.835
RCM|iata|Richmond|-20.7036|143.1136
RCO|iata|ROCHEFORT/ST. AGNANT|45.8894|-0.9825
RCP|iata|Cinder River|57.08|-157.8
RCQ|iata|RECONQUISTA|-29.2117|-59.6917
RCU|iata|RIO CUARTO|-33.0867|-64.2617
RDC|iata|Redencao Airport|-8.0302|-49.98
RDD|iata|Redding|40.509|-122.2934
RDG|iata|CARL A SPAATZ FLD/READING|40.3785|-75.9652
RDM|iata|Redmond|44.2541|-121.15
RDN|iata|Redang|4.2167|101.9667
RDR|iata|GRAND FORKS AFB|47.9611|-97.4011
RDU|iata|Raleigh/Durham|35.8777|-78.7875
RDV|iata|Red Devil|61.7881|-157.3503
RDZ|iata|Rodez|44.4075|2.4833
REA|iata|Reao|-18.4633|-136.4431
REB|iata|RECHLIN-LAERZ|53.3086|12.7536
REC|iata|Recife|-8.1225|-34.9203
REG|iata|Reggio di Calabria|38.0731|15.6544
REL|iata|Trelew|-43.2106|-65.2703
REN|iata|Orenburg|51.7969|55.4583
REO|iata|ROME STATE|42.5777|-117.8854
REP|iata|Siem Reap|13.4197|103.8128
RES|iata|Resistencia|-27.45|-59.0561
RET|iata|Rost|67.5278|12.1033
REU|iata|Reus|41.1474|1.1672
REX|iata|Reynosa|26.0083|-98.2283
REZ|iata|Resende|-22.4785|-44.4803
RFD|iata|Chicago Rockford Airport|42.1954|-89.0972
RFP|iata|Raiatea Island|-16.7231|-151.4669
RGA|iata|Rio Grande|-53.7775|-67.75
RGI|iata|Rangiroa Island|-14.9553|-147.6578
RGK|iata|Gorno-Altaysk|51.97|85.8369
RGL|iata|Rio Gallegos|-51.6089|-69.3128
RGN|iata|Yangon|16.9069|96.1343
RGS|iata|Burgos|42.35|-3.62
RGT|iata|RENGAT/JAPURA|-0.3517|102.3344
RHD|iata|Rio Hondo|-27.45|-64.883
RHE|iata|REIMS/CHAMPAGNE|49.3103|4.0508
RHI|iata|Rhinelander|45.6312|-89.4675
RHO|iata|Rhodes|36.4053|28.0861
RIA|iata|Santa Maria|-29.7108|-53.6922
RIB|iata|Riberalta|-11.017|-66.117
RIC|iata|Richmond|37.5052|-77.3197
RIG|iata|Rio Grande|-32.0819|-52.1631
RIJ|iata|RIOJA|-6.05|-77.15
RIN|iata|Ringi Cove|-8.1264|157.1425
RIS|iata|Rishiri|45.242|141.1876
RIV|iata|MARCH AFB/RIVERSIDE|33.88|-117.26
RIW|iata|Riverton|43.0642|-108.4598
RIX|iata|Riga|56.9237|23.9712
RIY|iata|Mukalla|14.6622|49.375
RJA|iata|Rajahmundry|17.1083|81.8211
RJH|iata|Rajshahi|24.4387|88.6163
RJK|iata|Rijeka|45.2169|14.5703
RJL|iata|Logrono|42.4605|-2.3205
RJN|iata|RAFSANJAN|30.2975|56.0508
RKA|iata|Aratika|-15.4833|-145.46
RKD|iata|Rockland|44.0601|-69.0992
RKE|iata|Copenhagen Roskilde Apt|55.5856|12.1314
RKS|iata|Rock Springs|41.5942|-109.0652
RKT|iata|Ras al Khaimah|25.6133|55.9389
RKV|iata|Reykjavik Apt|64.13|-21.9406
RKZ|iata|Xigaze/Rikaze|29.3517|89.3068
RLA|iata|ROLLA/VICHY|38.1274|-91.7695
RLG|iata|Rostock|53.9181|12.2783
RLK|iata|Bayannur|40.8539|107.4278
RLR|iata|Ranohira|-22.55|45.4
RMA|iata|Roma|-26.5467|148.7736
RME|iata|GRIFFISS AIRPARK AIRPORT|43.2338|-75.407
RMF|iata|Marsa Alam|25.5572|34.5836
RMG|iata|ROME - RICHARD B. RUSSELL|34.3506|-85.158
RMI|iata|Rimini|44.0194|12.6094
RMK|iata|RENMARK|-34.1967|140.6733
RML|iata|Colombo Ratmalana Apt|6.8231|79.885
RMP|iata|Rampart|65.5079|-150.1408
RMQ|iata|Taichung|24.2647|120.6206
RMS|iata|RAMSTEIN AB|49.4367|7.6
RMT|iata|Rimatara|-22.64|-152.81
RNA|iata|Arona|-9.853|161.97
RNB|iata|Ronneby/Karlskrona|56.2667|15.265
RND|iata|RANDOLPH AFB|29.5297|-98.2787
RNE|iata|ROANNE/RENAISON|46.0528|3.9997
RNJ|iata|YORON|27.044|128.4016
RNL|iata|Rennell|-11.5339|160.0633
RNM|iata|RAMONA|33.0392|-116.9152
RNN|iata|Bornholm|55.0633|14.7596
RNO|iata|Reno|39.4991|-119.7681
RNP|iata|Rongelap Island|11.1572|166.8872
RNS|iata|Rennes St Jacques Airport|48.0719|-1.7322
RNT|iata|RENTON MUN|47.4933|-122.215
ROA|iata|Roanoke|37.3255|-79.9754
ROB|iata|Monrovia Roberts International Apt|6.2404|-10.3599
ROC|iata|Rochester|43.1189|-77.6724
ROI|iata|Roi Et|16.1167|103.7739
ROK|iata|Rockhampton|-23.3817|150.4764
RON|iata|MARECHAL CANDIDO RONDON|-24.5122|-54.0533
ROO|iata|Rondonopolis|-16.4458|-54.6639
ROP|iata|Rota|14.1743|145.2425
ROR|iata|Koror|7.3673|134.5443
ROS|iata|Rosario|-32.9036|-60.7844
ROT|iata|Rotorua|-38.1092|176.3172
ROV|iata|Rostov|47.2583|39.82
ROW|iata|Roswell|33.3016|-104.5306
RPM|iata|NGUKURR|-14.7228|134.7475
RPN|iata|ROSH-PINA/ MAHANAIM-I.BEN-YAA|32.98|35.5733
RPR|iata|Raipur|21.1803|81.7403
RQE|iata|WINDOW ROCK|35.6521|-109.0674
RRG|iata|Rodrigues Island|-19.7578|63.3619
RRK|iata|ROURKELA|22.2611|84.8097
RRR|iata|Raroia|-16.051|-142.477
RRS|iata|Roros|62.579|11.345
RSA|iata|Santa Rosa|-36.5914|-64.2786
